content id,content name,access users,access times,access duration (hour),average access duration (hour)
1.11002E+15,گریم فصل 3 قسمت 1,16,31,8.37,0.27
1.11002E+15,پاندای کونگ فو کار: افسانه های شگفت انگیز فصل 1 قسمت 15,8,14,3.35,0.24
1.11002E+15,دفاع از جیکوب فصل 1 قسمت 5,9,15,7.58,0.51
1.11002E+15,سه خرس کله پوک فصل 1 قسمت 16,34,43,14.12,0.33
1.11002E+15,میوه ممنوعه قسمت 22,5,5,5.29,1.06
1.11002E+15,خانه دختر,18,48,16.37,0.34
1.11002E+15,ویلای من قسمت 12,6,11,3.78,0.34
1.11002E+15,فیلی که بی‌حرکت نشسته است,2,2,0.64,0.32
1.11002E+15,مسافران فصل 3 قسمت 3,2,2,0.45,0.23
1E+12,"نشست خبری فیلم سه کام،حبس",2,2,0.36,0.18
1.00001E+12,فرار از زندان فصل 4 قسمت 11,16,26,10,0.38
1.00001E+12,لبه فردا,17,50,12.94,0.26
1.00003E+12,خرگوش بلا گرگ ناقلا 2,11,36,5.65,0.16
1.00003E+12,دانلد داک قسمت 12,2,2,0.14,0.07
1.00003E+12,آخرین کشتی قسمت 1 فصل 1,4,4,2.07,0.52
1.00003E+12,فلش فصل 1 قسمت 2,6,18,4.09,0.23
1.00004E+12,استند تاپ قسمت 29,31,52,16.33,0.31
1.00022E+14,سایه,6,14,4.46,0.32
1.00022E+14,صد فصل 1 قسمت 10,11,27,7.59,0.28
1.00022E+14,آوای باران قسمت 7,3,5,1.66,0.33
1.00022E+14,زیرگنبد فصل 2 قسمت 9,14,31,11.79,0.38
1.11002E+15,شفت 2,5,10,3.15,0.31
1.00022E+14,پیدایش,5,6,1.28,0.21
1.00022E+14,شلدون جوان فصل 1 قسمت 3,3,3,0.96,0.32
1.11002E+15,فلش فصل2 قسمت3و4,1,3,0.83,0.28
1.00022E+14,پا کوچولو,11,18,5.55,0.31
1.11002E+15,مظنون فصل 1 قسمت 17,1,4,0.7,0.17
1.00022E+14,فرینج 2 قسمت 18,4,10,2.52,0.25
1.00022E+14,شمعدونی قسمت 39,4,7,2.99,0.43
1.00022E+14,معصومیت از دست رفته قسمت 16,1,1,0.32,0.32
1.11002E+15,سوارکار,2,2,0.11,0.05
1.11002E+15,تایتان ها فصل 1 قسمت 8,1,1,0.67,0.67
1.00022E+14,کلونی فصل 3 قسمت 4,1,2,0.69,0.35
1.10022E+14,شش اژده های پرنده قسمت 32,1,2,0.22,0.11
1.11002E+15,موچین:قسمت 14,394,786,266.91,0.34
1.11002E+15,چرخ های آتشین فصل 4 قسمت 4,11,21,5.76,0.27
1.11002E+15,سوپرگرل فصل 1 قسمت 10,26,53,11.65,0.22
1.11002E+15,سوپرگرل فصل 2 قسمت 5,17,33,7.71,0.23
1.11002E+15,به من بگو چی دیدی فصل 1 قسمت 5,2,12,1.89,0.16
1.11002E+15,سریع و خشن: مسابقه دهندگان جاسوس فصل 1 قسمت 2,16,26,4.7,0.18
1.00002E+12,مهندسای کوچولو 1,36,81,21.57,0.27
1.11002E+15,بچه مهندس فصل 3 قسمت 1,2,2,0.3,0.15
1.00003E+12,رسم سلحشور,8,25,7.66,0.31
1.00022E+14,شکارچی ذهن فصل 1 قسمت 10,1,1,0.86,0.86
1.00001E+12,فرار از زندان فصل 1 قسمت 8,25,66,21.57,0.33
1.00001E+12,بن تن فصل 2 قسمت 7,6,6,1.56,0.26
