content id,content name,access users,access times,access duration (hour),average access duration (hour)
1.11E+15,فلش فصل 4 قسمت 9,1,1,1.94,1.94
1.11E+15,مجموعه ماجراهای ناگوار فصل 1 قسمت 4,1,1,0.48,0.48
1.10E+14,شش اژده های پرنده قسمت 41,1,2,0.96,0.48
1.11E+15,علاءالدین (دوبله),11,31,8.06,0.26
1.11E+15,تسویه حساب,55,125,58.14,0.47
1.11E+15,فلش فصل2 قسمت9,3,10,1.64,0.16
1.11E+15,آرجون ردی,6,7,1.69,0.24
1.11E+15,متهم گریخت قسمت 25,20,40,11.64,0.29
1.11E+15,گرگ مبارز 2,44,114,33.03,0.29
1.11E+15,فانوس دریایی,11,11,8.93,0.81
1.11E+15,رویای آمریکایی,2,2,0.32,0.16
1.11E+15,باب معمار قسمت 5,7,11,1.93,0.18
1.00E+14,نابرده رنج قسمت 21,11,23,7.1,0.31
1.11E+15,ردبد,96,235,66.08,0.28
1.11E+15,پایتخت 6 قسمت 5,175,411,164.02,0.4
1.00E+14,وایکینگ ها 4 قسمت 12,30,54,14.49,0.27
1.00E+14,مرگ برای زنده ماندن,3,3,0.31,0.1
1.00E+14,برادر جان قسمت 20,5,9,1.58,0.18
1.00E+14,گاندو قسمت 12,23,47,16.69,0.36
1.11E+15,مظنون فصل 2 قسمت 7,1,1,0.7,0.7
1.11E+15,بچه مهندس فصل 2 قسمت 22,2,3,0.07,0.02
1.11E+15,خداحافظ بچه قسمت 4,29,41,21.04,0.51
1.00E+14,قربانی پیاده,1,1,0.33,0.33
1.00E+14,وایکینگ ها 4 قسمت 20,26,36,14.43,0.4
1.11E+15,پاندای کونگ فو کار: افسانه های شگفت انگیز فصل 1 قسمت 12,8,11,4.7,0.43
1.00E+14,لگو آکو آمن,37,62,22.8,0.37
1.11E+15,دورهمی قسمت 1,22,24,11.37,0.47
1.00E+14,شاهزاده اژدها فصل1 قسمت 5,9,11,6.69,0.61
1.00E+14,نخستین انسان,4,11,2.96,0.27
1.11E+15,ال چاپو فصل 3 قسمت 8,4,8,2.66,0.33
1.00E+14,با استعداد فصل 1 قسمت 8,8,15,5.96,0.4
1.00E+14,اغما قسمت 31,2,2,0.13,0.07
1.00E+14,تاریخ صنعت خودرو در ایران و کره جنوبی قسمت 3,2,7,0.46,0.07
1.11E+15,پاندای کونگ فو کار: افسانه های شگفت انگیز فصل 1 قسمت 5,21,30,8,0.27
1.00E+12,بازی تقلید,4,4,0.84,0.21
1.11E+15,راننده های بد,28,33,3.05,0.09
1.11E+15,عجیب اما واقعی,4,6,3.42,0.57
1.00E+12,مهندسای کوچولو 2,42,113,27.76,0.25
1.11E+15,دکتر شکوری: جوجه اردک زشت درون 2,4,4,1.26,0.32
1.11E+15,کنسرت سالار عقیلی,59,103,44.86,0.44
1.11E+15,ال چاپو فصل 2 قسمت 3,3,6,1.37,0.23
1.00E+12,پس از باران قسمت 1,10,14,2.55,0.18
1.11E+15, هفت جهان یک سیاره فصل 1 قسمت 1,8,11,5.1,0.46
1.10E+14,مرد عنکبوتی: علیه شش شرور قسمت 3,21,45,13.14,0.29
1.11E+15,ته دنیا فصل 2 قسمت 6,1,1,0.35,0.35
1.11E+15,مدینه قسمت 6,1,4,0.43,0.11
1.11E+15,ال چاپو فصل 2 قسمت 6,4,10,2.06,0.21
1.11E+15,خانم اسلون,2,2,0.08,0.04
1.11E+15,دورهمی فصل 4 قسمت 27,2,3,0.47,0.16
1.11E+15,جنگ ستارگان: مقاومت فصل 1 قسمت 14,1,2,0.61,0.3
1.00E+14,چرنوبیل قسمت 1 : 1:23:45,9,18,4.08,0.23
1.00E+14,عصر جدید فصل 2 قسمت 7,2,3,0.24,0.08
1.11E+15,فلش فصل 3 قسمت 2,2,8,0.94,0.12
1.11E+15,ستایش فصل 3 قسمت 8,2,2,0.86,0.43
1.00E+14,شلدون جوان فصل دوم قسمت 15,4,6,1.36,0.23
1.11E+15,آسمان حسین قسمت 1,1,1,0.16,0.16
1.00E+12,تاینی تون قسمت 10,2,3,0.44,0.15
1.00E+14,آخرین کشتی فصل 3 قسمت 13,3,8,1.27,0.16
1.11E+15,مظنون فصل 1 قسمت 13,2,2,0.44,0.22
1.00E+12,سیاره زمین 1 قسمت 7,1,1,0.02,0.02
1.00E+12,داستان جور واجور,5,7,5,0.71
1.00E+12,زیر شیروانی,2,4,0.86,0.22
1.00E+14,کلونی فصل 2 قسمت 5,1,15,0.58,0.04
1.00E+14,بزنگاه قسمت 23,7,9,3.68,0.41
1.00E+14,در چشم باد قسمت 23,5,8,3.22,0.4
1.11E+15,مدینه قسمت 17,1,1,0.45,0.45
1.11E+15,مدینه قسمت 27,2,4,1.41,0.35
1.11E+15,سخنان حجت الاسلام پناهیان,58,60,11.31,0.19
1.11E+15,نوحه خوانی (شب سوم 3 ),8,8,4.21,0.53
1.00E+14,کماندار فصل 3 قسمت 4,12,27,6.46,0.24
1.11E+15,دارودسته ی جنگلی ها,54,85,32.61,0.38
1.11E+15,عجایب,152,304,84.11,0.28
1.00E+14,ماشیناسورها 1 قسمت 6,17,26,12.4,0.48
1.00E+12,پایتخت فصل 3 قسمت 7,54,104,44.46,0.43
1.00E+14,نابرده رنج قسمت 5,13,33,14.47,0.44
1.00E+14,ساختمان پزشکان قسمت 22,13,14,5.97,0.43
1.00E+12,محرم ملکوت,2,2,0.5,0.25
1.11E+15,مجموعه ماجراهای ناگوار فصل 1 قسمت 2,1,1,0.07,0.07
1.11E+15,یقه سفید فصل 3 قسمت 1,1,1,0.55,0.55
1.11E+15,دروغ های کوچک بزرگ فصل 1 قسمت 2,1,3,0.53,0.18
1.00E+14,زیرگنبد فصل 1 قسمت 4,3,3,1.49,0.5
1.11E+15,انیمیشن کوتاه زنگ,257,339,78.92,0.23
1.11E+15,اژدها سواران فصل 2 قسمت 10,12,18,2.95,0.16
1.00E+14,پلیس جوان قسمت 3,1,3,0.41,0.14
1.00E+14,کماندار 1 قسمت 8,15,39,10.96,0.28
