content id,content name,access users,access times,access duration (hour),average access duration (hour)
1.00022E+14,خون آبی فصل 2 قسمت 16,14,20,9.32,0.47
1.00022E+14,ساختمان پزشکان قسمت 34,164,331,119.43,0.36
1.00022E+14,یک سنگ عجیب فصل 1 قسمت 9,11,34,26.08,0.77
1.00022E+14,داستان علم فصل 1 قسمت 3,42,64,30.19,0.47
1.00022E+14,نابرده رنج قسمت 19,140,210,79.4,0.38
1.00022E+14,زن بابا قسمت 12,125,214,98.93,0.46
1.00001E+12,انیگما,55,74,36.98,0.5
1.00003E+12,سامورایی جک قسمت 1,88,123,47.9,0.39
1.00022E+14,خون آبی فصل 3 قسمت 19,14,22,10.34,0.47
1.00004E+12,استند تاپ قسمت 24,1,1,0.22,0.22
1.00002E+12,پلنگ صورتی و پالس قسمت 26,289,469,207.09,0.44
1.00002E+12,انیمیشن های کوتاه 2,198,339,126.64,0.37
1.00001E+12,زن عموی من کنگفوکاره,327,684,322.97,0.47
1.00022E+14,آزاد به قید شرط,217,454,233.25,0.51
1.00022E+14,یوسف پیامبر قسمت 39,2404,4389,1766.1,0.4
1.00001E+12,ملکه برفی,340,574,241.78,0.42
1.00022E+14,میلیاردرها 2 قسمت 4,1,1,1.24,1.24
1.00022E+14,وایکینگ ها 3 قسمت 9,283,468,172.7,0.37
1.00022E+14,عروس زندان,301,548,296.16,0.54
1.00022E+14,نفس گرم قسمت 5,27,37,14.07,0.38
1.00022E+14,وایکینگ ها 4 قسمت 16,277,454,179.09,0.39
1.00022E+14,وایکینگ ها 5 قسمت 17,270,523,175.24,0.34
1.00022E+14,صد فصل 1 قسمت 11,545,932,353.53,0.38
1.00022E+14,خون آبی فصل 2 قسمت 9,13,18,6.42,0.36
1.11002E+15,سرکار,4411,11961,6628.24,0.55
1.11002E+15,این ما هستیم فصل 1 قسمت 2,32,38,18.39,0.48
1E+12,شزم,627,1533,946.16,0.62
1.00001E+12,بن تن فصل 2 قسمت 12,275,404,127.5,0.32
