content id,content name,access users,access times,access duration (hour),average access duration (hour)
1.00022E+14,قصه های مجید 5- ملخ دریایی,34,53,24.91,0.47
1.11002E+15,زعفرانی قسمت 13,16,26,15.46,0.59
1.00022E+14,نون خ قسمت 8,132,248,110.31,0.44
1.11002E+15,افسانه های فردا فصل 1 قسمت 13,84,229,96.72,0.42
1.00022E+14,شمعدونی قسمت 17,45,83,38.51,0.46
1.11002E+15,فلش فصل2 قسمت21,208,366,128.55,0.35
1.00022E+14,معصومیت از دست رفته قسمت 3,2,2,1.31,0.65
1.11002E+15,گاتهام فصل 3 قسمت 1,78,300,105.36,0.35
1.00022E+14,عقرب قسمت 10,35,62,25.12,0.41
1.11002E+15,نقطه شکست,69,536,125.57,0.23
1.00022E+14,شب دهم قسمت 9,23,47,16.7,0.36
1.00022E+14,شلدون جوان فصل 1 قسمت 19,30,39,10.68,0.27
1.00003E+12,سامورایی جک قسمت 4,7,9,3.09,0.34
1.00022E+14,شنود فصل 1 قسمت 1,16,74,25.15,0.34
1.00003E+12,شوکا-آذربایجان شرقی,6,6,1.41,0.24
1.00022E+14,بیوه چینی,330,1842,778.85,0.42
1.00022E+14,فرینج فصل 4 قسمت 21,41,74,33.65,0.45
1.00022E+14,اسکای لند قسمت 3,13,15,3.37,0.22
1.00022E+14,گلشیفته قسمت 4,23,26,11.19,0.43
1.00006E+12,شماره 17 سهیلا,243,471,181.71,0.39
1.00022E+14,زیرگنبد فصل 2 قسمت 1,47,83,36,0.43
1.00022E+14,آنتراکت,155,162,12.19,0.08
1.00022E+14,خانه به دوش قسمت 27,205,447,144.82,0.32
1.00022E+14,ماشیناسورها 1 قسمت 8,40,58,28.22,0.49
1.00022E+14,زیر تیغ قسمت 9,14,19,5.46,0.29
1.00001E+12,فرار از زندان فصل 2 قسمت 20,215,440,144.4,0.33
1.00022E+14,پیشتازان فضا فصل 1 قسمت 15,14,16,9.4,0.59
1.00001E+12,فرار از زندان فصل 4 قسمت 18,196,416,129.36,0.31
1.00022E+14,مرد دوازدهم,138,886,425.59,0.48
1.00001E+12,شیرطلایی,91,208,86.28,0.41
1.00022E+15,ببخشید شما قسمت 17,5,8,3.66,0.46
1.00002E+12,نورمن در فضا,50,82,38.45,0.47
1.00022E+14,اغما قسمت 25,16,27,7.88,0.29
1.00022E+14,آسمان من قسمت 1,43,59,15.04,0.25
1.00022E+14,کماندار 1 قسمت 10,150,291,98.28,0.34
1.00001E+12,ساعت شلوغی 3,401,759,304.94,0.4
1.00022E+14,ری داناوان فصل 2 قسمت 12,4,5,4.14,0.83
1.00022E+14,کمینگاه دزدان,377,2994,1237.57,0.41
1.00022E+14,پژمان قسمت 19,183,292,124.17,0.43
1.00022E+14,فرینج فصل 4 قسمت 6,40,67,30.16,0.45
1.00004E+12,گنج مظفر قسمت 6,82,144,65.12,0.45
1.00022E+14,نابرده رنج قسمت 22,93,162,58.06,0.36
1.00001E+12,فرار از زندان فصل 2 قسمت 11,223,408,136.38,0.33
1.00001E+12,فرار از زندان فصل 3 قسمت 5,218,397,146.02,0.37
1.00022E+14,پایتخت فصل 1 قسمت 9,173,307,126.94,0.41
1.0004E+16,سامورایی جک قسمت 38,2,2,0.38,0.19
1.10022E+14,روش کامینسکی فصل 1 قسمت2,2,3,0.72,0.24
1.10022E+14,یقه سفید فصل 1 قسمت 7,4,10,2.29,0.23
1.11002E+15,بل کانتو,24,98,43.95,0.45
1.11002E+15,100 فصل 3 قسمت 6,242,473,173.25,0.37
1.11002E+15,کشتن فصل 2 قسمت 12,7,9,4.32,0.48
1.11002E+15,شمشیر اژدها,2251,15998,6027.66,0.38
1.00022E+14,تاریک قسمت 7,11,36,11.77,0.33
1.00022E+14,کماندار فصل 2 قسمت 9,175,296,119.59,0.4
1.00022E+15,ببخشید شما قسمت 15,7,8,2.24,0.28
1.00022E+14,شبکه اجتماعی,15,80,36.36,0.45
1.00022E+14,ماشیناسورها 3 قسمت 13,10,11,2.51,0.23
1.00004E+12,میپل قسمت 8,1,1,0.13,0.13
1.11002E+15,تایتان ها فصل 1 قسمت 7,613,3876,1452.3,0.37
1.11002E+15,افسانه های فردا فصل 3 قسمت 4,124,206,84.55,0.41
1.11002E+15,افسانه های فردا فصل 3 قسمت 17,137,217,85.81,0.4
1.00022E+14,زن بابا قسمت 6,108,225,88.42,0.39
1.00022E+14,آخرین کشتی فصل 3 قسمت 13,50,70,34.3,0.49
1.11002E+15,آلیاس گریس قسمت 1,237,1316,359.19,0.27
1.11002E+15,عروسک‌های زشت,565,4192,1310.65,0.31
1.11002E+15,زوج یا فرد قسمت 9,184,318,131.19,0.41
1.11002E+15,زعفرانی قسمت 8,23,33,17.04,0.52
1.11002E+15,ماموران شیلد فصل 1 قسمت 5,25,112,48.98,0.44
1.11002E+15,فلش فصل2 قسمت23,194,368,141.87,0.39
1.11002E+15,دکتر هاوس فصل 1 قسمت 15,3,4,1.16,0.29
1.11002E+15,دست نیافتنی ها,88,183,78.1,0.43
