content id,content name,access users,access times,access duration (hour),average access duration (hour)
1.00022E+14,در چشم باد قسمت 25,34,41,15.33,0.37
1.00022E+14,لحظه گرگ و میش قسمت 40,31,44,10.15,0.23
1.00003E+12,یک اتفاق تازه(نیوشا ضیغمی 3),3,3,0.36,0.12
1.00004E+12,زیر شیروانی,47,57,19.51,0.34
1.00001E+12,فرار از زندان قسمت 22,355,521,439.66,0.84
1.00022E+14,ماه و پلنگ قسمت 31,23,38,8.5,0.22
1.00004E+12,پایتخت فصل 5 قسمت 17,965,1748,593.72,0.34
1.00003E+12,پونی کوچولو 3:یک کلاغ و چهل کلاغ,152,285,119.38,0.42
1.00003E+12,آرتور شاه,481,903,489.96,0.54
1.00022E+14,زنجیره فصل 2 قسمت3,87,160,63.98,0.4
1.00022E+14,زنجیره فصل 2 قسمت11,64,115,41.72,0.36
1.00022E+14,راست کریک,131,217,142.21,0.66
1.00022E+14,کماندار فصل 3 قسمت 15,350,619,249.8,0.4
1.00022E+14,آوای باران قسمت 6,50,72,21.04,0.29
1.00022E+14,کماندار قسمت 17,291,518,178.39,0.34
1.00022E+14,شب دهم قسمت 6,32,81,17.35,0.21
1.00022E+14,گلشیفته قسمت 10,7,10,3.21,0.32
1.00022E+14,شلدون جوان فصل دوم قسمت 15,105,147,45.03,0.31
1.00022E+14,کلونی فصل 2 قسمت 4,19,28,11.48,0.41
1.00022E+14,قلمرو افسون شده,1150,1648,596.72,0.36
1.00022E+14,خون آبی فصل 3 قسمت 22,46,65,60.28,0.93
1.00022E+14,کماندار 1 قسمت 3,3,5,2.64,0.53
1.00022E+14,پلنگ سیاه ویژه ناشنوایان,4,15,6.92,0.46
1.00022E+14,اسکای لند قسمت 13,10,10,5.13,0.51
1.10022E+14,ورود به سرزمین های بد فصل 2 قسمت 8,867,1392,538.57,0.39
1.00022E+14,فرینج فصل 3 قسمت 10,61,102,50.37,0.49
1.00001E+12,اثر پروانه ای 3,127,201,81.69,0.41
1.00022E+14,شاه لیر,86,143,56.06,0.39
1.00022E+14,تکه,89,160,50.63,0.32
1.00022E+14,مظنون,385,741,422.51,0.57
1.00022E+14,وایکینگ ها 1 قسمت 1,597,1007,314.96,0.31
1.00003E+12,شرک برای همیشه 4,1241,2363,1125.31,0.48
1.00003E+12,اسید,229,421,189.52,0.45
1.00022E+14,تنهایی لیلا قسمت 3,46,63,20.62,0.33
1.00003E+12,یک اتفاق تازه(نیوشا ضیغمی 10),2,3,0.3,0.1
1.00022E+14,نابرده رنج قسمت 1,332,528,192.41,0.36
1.00022E+14,فرینج قسمت 19,56,110,49.69,0.45
1.00022E+14,لیسانسه ها قسمت 30,86,135,36.9,0.27
1.00022E+14,کماندار فصل 3 قسمت 9,386,713,269.37,0.38
1.00022E+14,کماندار فصل 3 قسمت 11,344,576,256.55,0.45
1.00022E+14,کماندار فصل 3 قسمت 19,325,575,224.26,0.39
1.00022E+14,ددپول 2,716,1347,699.86,0.52
